IP,computer_name,Image
72.21.81.240,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
127.0.2.2,MW-AUS-LT-TZ,C:\Program Files\NordVPN\nordvpn-service.exe
192.168.1.254,MW-FLR-LT-EC,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.1.65,MW-FLR-LT-EC,C:\Windows\System32\svchost.exe
192.168.1.254,MW-FLR-LT-EC,C:\Windows\System32\svchost.exe
192.168.1.66,MW-FLR-LT-EC,C:\Windows\System32\svchost.exe
15.222.106.248,MW-FLR-LT-EC,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
151.139.187.51,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
15.223.124.170,MW-AUS-WL-06,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
192.168.100.39,MW-MX-MM-01,C:\Program Files\Google\Chrome\Application\chrome.exe
15.222.106.248,MW-BST-LT-VR,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
52.60.39.17,MW-BST-LT-VR,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
151.139.186.49,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
192.168.56.1,MW-BST-lt-ak,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.56.1,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
192.168.117.1,MW-BST-lt-ak,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.117.1,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
192.168.232.1,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
192.168.232.254,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
192.168.2.1,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
192.168.2.19,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
172.16.0.2,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
172.16.0.2,MW-BST-lt-ak,System
192.168.232.2,MW-BST-lt-ak,System
192.168.2.10,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
207.164.234.129,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
192.168.2.1,MW-BST-lt-ak,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.2.29,MW-BST-lt-ak,C:\Program Files\Google\Chrome\Application\chrome.exe
127.0.2.2,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
127.0.2.3,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
127.0.2.2,MW-BST-LT-AP,C:\Windows\System32\svchost.exe
127.0.2.3,MW-BST-LT-AP,C:\Windows\System32\svchost.exe
52.60.39.17,MW-MX-MM-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
15.223.124.170,MW-KOL-BV-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
54.147.59.169,MW-MX-MM-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
108.138.94.31,MW-FLR-LT-AL,<unknown process>
15.223.124.170,MW-FLR-LT-AL,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
3.161.55.102,MW-MX-RR-01,<unknown process>
34.205.195.66,MW-MX-MM-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
192.168.1.3,MW-KOL-BV-01,C:\Windows\System32\svchost.exe
172.217.1.3,MW-BST-lt-ak,C:\Program Files\Google\Chrome\Application\chrome.exe
52.60.39.17,MW-FLR-LT-AL,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
99.77.145.75,MW-KZH-AC-02,C:\Users\Ronald\AppData\Local\slack\app-4.38.115\slack.exe
13.70.79.200,MW-KOL-BV-01,C:\Program Files\Microsoft OneDrive\24.081.0421.0003\Microsoft.SharMWoint.exe
192.168.1.1,MW-KOL-VY-01,C:\Program Files\Google\Chrome\Application\chrome.exe
15.222.106.248,MW-CLA-RK-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
34.120.208.123,MW-KZH-AC-02,<unknown process>
3.97.42.61,MW-MX-MM-01,C:\Program Files\Google\Chrome\Application\chrome.exe
15.222.106.248,MW-FLR-LT-AL,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
192.168.5.1,MW-MX-RR-01,C:\Windows\System32\svchost.exe
192.168.81.1,MW-MX-RR-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
172.16.0.2,MW-MX-RR-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
34.192.157.82,MW-MX-RR-01,C:\Program Files\Google\Chrome\Application\chrome.exe
34.192.59.101,MW-MX-RR-01,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.100.4,MW-MX-RR-01,C:\Windows\System32\svchost.exe
15.222.106.248,MW-AUS-WL-06,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
18.67.39.62,MW-BST-LT-VR,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
151.139.180.33,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
162.159.36.2,MW-MX-RR-01,C:\Windows\System32\svchost.exe
151.139.188.72,MW-FLR-LT-AL,C:\Windows\System32\svchost.exe
192.168.1.254,MW-FLR-LT-AL,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
52.60.39.17,MW-BST-lt-ak,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
192.178.52.134,MW-MX-RR-01,C:\Program Files\Google\Chrome\Application\chrome.exe
151.139.188.57,MW-AUS-WL-06,C:\Windows\System32\svchost.exe
15.222.106.248,MW-MX-MM-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
192.168.68.101,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
10.0.0.1,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
192.168.41.1,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
13.89.179.8,MW-KZH-AC-02,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
13.107.6.158,MW-KZH-SJ-22,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
172.16.0.2,MW-AUS-LT-TZ,System
3.96.102.90,MW-KZH-SJ-22,C:\Program Files\limacharlie\bluepill.exe
65.2.117.88,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.115\slack.exe
18.172.78.98,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.115\slack.exe
44.205.171.153,MW-MX-MM-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
13.126.138.201,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\Update.exe
209.177.90.189,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
122.10.255.31,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
108.158.251.6,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\Update.exe
192.168.100.1,MW-MX-RR-01,C:\Windows\System32\svchost.exe
54.236.104.103,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.115\slack.exe
3.91.140.69,MW-MX-RR-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.98.0_x64__8she8kybcnzg4\app\Slack.exe
18.160.124.40,MW-MX-RR-01,C:\Windows\System32\svchost.exe
44.217.138.48,MW-AUS-WL-06,C:\Program Files (x86)\Razer\Razer Axon\RazerAxon.exe
13.126.138.201,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.115\slack.exe
13.107.246.67,MW-KZH-SJ-22,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Microsoft.AAD.BrokerPlugin.exe
13.89.178.27,MW-KOL-BV-01,C:\Program Files\Google\Chrome\Application\chrome.exe
200.25.83.0,MW-MX-RR-01,C:\Windows\System32\svchost.exe
151.139.55.9,MW-MX-RR-01,C:\Windows\System32\svchost.exe
192.168.1.14,MW-KOL-BV-01,C:\Windows\System32\svchost.exe
15.222.106.248,MW-FLR-LT-EC,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
13.89.179.10,MW-MX-RR-01,C:\Windows\System32\svchost.exe
52.60.39.17,MW-KZH-AC-02,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
15.222.106.248,MW-MX-MM-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
192.168.1.3,MW-KOL-BV-01,C:\Program Files\Google\Chrome\Application\chrome.exe
52.60.39.17,MW-KOL-VY-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
127.0.2.2,MW-FLR-LT-02,C:\Windows\System32\svchost.exe
52.60.39.17,MW-FLR-LT-02,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
127.0.2.2,MW-FLR-LT-MN,C:\Windows\System32\svchost.exe
127.0.2.3,MW-FLR-LT-MN,C:\Windows\System32\svchost.exe
151.139.180.21,MW-FLR-LT-MN,C:\Windows\System32\svchost.exe
3.95.117.96,MW-MX-MM-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
20.10.16.51,MW-AUS-LT-SS,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
15.222.106.248,MW-BLR-JR-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
13.33.146.81,MW-BLR-JR-01,C:\Users\Tristan\AppData\Local\slack\app-4.35.126\slack.exe
3.161.213.84,MW-BST-LT-AP,<unknown process>
151.139.177.47,MW-BST-LT-AP,C:\Windows\System32\svchost.exe
151.139.188.81,MW-FLR-LT-02,C:\Windows\System32\svchost.exe
127.0.2.3,MW-FLR-LT-02,C:\Windows\System32\svchost.exe
13.107.6.163,MW-BST-LT-AP,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE
15.222.106.248,MW-BLR-JR-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
18.213.32.120,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.115\slack.exe
15.223.124.170,MW-FLR-LT-EC,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
20.22.207.36,MW-BST-LT-AP,<unknown process>
192.168.1.1,MW-FLR-LT-02,System
13.89.178.27,MW-AUS-LT-SS,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
34.117.188.166,MW-KZH-AC-02,C:\Program Files\WindowsApps\Mozilla.Firefox_125.0.3.0_x64__n80bbvh6b1yt2\VFS\ProgramFiles\Firefox Package Root\firefox.exe
13.107.6.163,MW-BST-LT-AP,C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE
13.89.179.9,MW-AUS-LT-SS,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.80\msedgewebview2.exe
15.223.124.170,MW-FLR-LT-02,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
192.168.1.3,MW-FLR-LT-02,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.168.1.7,MW-FLR-LT-02,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
3.142.111.40,MW-BST-LT-AP,C:\Users\DJ Snake\AppData\Local\slack\app-4.38.115\slack.exe
142.251.33.170,MW-BST-lt-ak,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.0.1,MW-CLA-RK-01,C:\Windows\System32\svchost.exe
192.168.1.42,MW-AUS-LT-SS,C:\Windows\System32\svchost.exe
18.239.111.40,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.115\slack.exe
18.239.142.128,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.115\slack.exe
13.69.109.130,MW-BST-LT-AP,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.89.179.12,MW-CLA-RK-01,C:\Windows\System32\taskhostw.exe
13.89.179.12,MW-CLA-RK-01,System
3.90.158.208,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.115\slack.exe
52.60.39.17,MW-KOL-BV-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
52.60.39.17,MW-CLA-RK-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
72.21.81.240,MW-FLR-LT-02,C:\Windows\System32\svchost.exe
15.223.109.237,MW-MX-MM-01,C:\Program Files\limacharlie\bluepill.exe
192.168.184.47,MW-BLR-JR-01,C:\Windows\System32\svchost.exe
172.16.0.2,MW-BLR-JR-01,System
192.168.29.1,MW-BLR-JR-01,C:\Windows\System32\svchost.exe
13.73.244.6,MW-BLR-JR-01,C:\Program Files\KOLl\SupportAssistAgent\bin\SupportAssistAgent.exe
18.213.32.120,MW-KZH-AC-02,C:\Users\Ronald\AppData\Local\slack\app-4.38.115\slack.exe
192.168.184.164,MW-BLR-JR-01,C:\Windows\System32\svchost.exe
192.168.184.164,MW-BLR-JR-01,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.184.164,MW-BLR-JR-01,System
15.223.124.170,MW-CLA-RK-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
52.60.39.17,MW-BST-LT-RN,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
18.67.161.116,MW-BLR-JR-01,C:\Program Files\Cloudflare\Cloudflare WARP\warp-dex.exe
3.91.140.69,MW-BLR-JR-01,C:\Users\Tristan\AppData\Local\slack\app-4.35.126\slack.exe
15.222.106.248,MW-AUS-LT-SS,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
52.3.167.79,MW-KZH-AC-02,C:\Users\Ronald\AppData\Local\slack\app-4.38.115\slack.exe
52.60.39.17,MW-BLR-JR-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
3.164.36.90,MW-KOL-BV-01,<unknown process>
13.107.6.163,MW-BST-LT-AP,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
13.107.42.254,MW-BST-LT-AP,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
52.200.46.145,MW-BLR-JR-01,C:\Users\Tristan\AppData\Local\slack\app-4.35.126\slack.exe
13.107.21.239,MW-BST-lt-ak,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
13.107.6.158,MW-KOL-BV-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.168.4.29,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.4.29,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
13.107.6.163,MW-BST-LT-AP,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE
15.222.106.248,MW-KOL-BV-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
13.107.6.158,MW-KZH-AC-02,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
69.164.46.128,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
192.168.4.83,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.4.83,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
18.172.64.124,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.115\slack.exe
13.107.6.163,MW-BST-LT-AP,C:\Program Files\Microsoft Office\root\Office16\ONENOTE.EXE
192.168.1.14,MW-KOL-BV-01,C:\Program Files\Google\Chrome\Application\chrome.exe
15.223.124.170,MW-KOL-VY-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
172.16.0.63,MW-AUS-WL-06,C:\Program Files\Google\Chrome\Application\chrome.exe
172.16.0.63,MW-AUS-WL-06,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
18.67.17.122,MW-BST-LT-AP,<unknown process>
151.139.188.82,MW-KZH-AC-02,C:\Windows\System32\svchost.exe
142.250.179.238,MW-KZH-AC-02,C:\Program Files\Oracle\VirtualBox\VirtualBoxVM.exe
99.77.145.75,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.115\slack.exe
15.223.124.170,MW-MX-RR-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
192.168.1.1,MW-KOL-VY-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.168.100.37,MW-MX-RR-01,C:\Windows\System32\svchost.exe
192.168.100.37,MW-MX-RR-01,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
192.168.100.37,MW-MX-RR-01,C:\Program Files\Google\Chrome\Application\chrome.exe
172.29.191.255,MW-BST-LT-AP,System
192.168.2.16,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
192.168.2.16,MW-BST-lt-ak,C:\Program Files\Google\Chrome\Application\chrome.exe
13.58.249.194,MW-MX-MM-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
49.207.34.210,MW-CLA-RK-01,C:\Users\Baldwin\AppData\Local\slack\app-4.38.121\slack.exe
18.216.36.190,MW-FLR-LT-AL,C:\Users\Carlychance\AppData\Local\slack\app-4.37.101\slack.exe
13.107.6.158,MW-KOL-BV-01,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
15.223.124.170,MW-MX-RR-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
20.88.110.178,MW-BST-LT-VR,C:\Program Files (x86)\Citrix\ICA Client\Receiver\Receiver.exe
15.222.106.248,MW-FLR-LT-AL,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
192.168.2.10,MW-BST-lt-ak,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.29.1,MW-KZH-SKT-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
13.89.178.26,MW-FLR-LT-AL,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
3.90.158.208,MW-MX-MM-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
185.199.110.133,MW-MX-RR-01,C:\Program Files\Google\Chrome\Application\chrome.exe
13.107.6.158,MW-KZH-SKT-01,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe
44.216.98.239,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.115\slack.exe
108.159.15.45,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\slack\app-4.38.115\slack.exe
192.168.29.1,MW-KZH-SKT-01,C:\Windows\System32\svchost.exe
13.107.18.254,MW-KOL-BV-01,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
13.107.4.254,MW-KOL-BV-01,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
152.195.38.76,MW-KOL-BV-01,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
15.222.106.248,MW-KZH-AC-02,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
3.97.42.61,MW-KZH-AC-02,C:\Program Files\WindowsApps\Mozilla.Firefox_125.0.3.0_x64__n80bbvh6b1yt2\VFS\ProgramFiles\Firefox Package Root\firefox.exe
49.207.34.210,MW-CLA-RK-01,C:\Program Files\Google\Chrome\Application\chrome.exe
18.67.17.110,MW-BST-LT-VR,<unknown process>
192.168.56.1,MW-KOL-BV-01,System
13.89.179.10,MW-KOL-VY-01,C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
54.163.235.119,MW-MX-RR-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.98.0_x64__8she8kybcnzg4\app\Slack.exe
199.232.210.172,MW-MX-RR-01,C:\Windows\System32\svchost.exe
72.21.81.240,MW-MX-RR-01,C:\Windows\System32\svchost.exe
13.85.23.206,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
13.71.55.58,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
104.17.8.21,MW-MX-RR-01,C:\Windows\System32\svchost.exe
104.17.9.21,MW-MX-RR-01,C:\Windows\System32\svchost.exe
52.3.167.79,MW-KOL-BV-01,C:\ProgramData\Young\slack\app-4.38.115\slack.exe
3.97.42.61,MW-MX-RR-01,C:\Program Files\Google\Chrome\Application\chrome.exe
52.200.46.145,MW-MX-RR-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.98.0_x64__8she8kybcnzg4\app\Slack.exe
15.223.124.170,MW-MX-MM-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
127.0.2.2,MW-KZH-AM-01,C:\Windows\System32\svchost.exe
18.239.142.128,MW-KZH-AM-01,C:\Users\Alicia\AppData\Local\slack\app-4.38.115\slack.exe
192.168.100.7,MW-MX-MM-01,C:\Windows\System32\svchost.exe
127.0.2.2,MW-BLR-DS-01,C:\Windows\System32\svchost.exe
127.0.2.3,MW-BLR-DS-01,C:\Windows\System32\svchost.exe
18.216.36.190,MW-BST-lt-ak,C:\Users\John Cena\AppData\Local\slack\app-4.38.121\slack.exe
186.96.42.67,MW-MX-RR-01,C:\Windows\System32\svchost.exe
13.127.99.68,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\slack\app-4.38.115\slack.exe
3.90.158.208,MW-BST-lt-ak,C:\Users\John Cena\AppData\Local\slack\app-4.38.121\slack.exe
199.232.214.172,MW-KZH-AM-01,C:\Windows\System32\svchost.exe
199.232.210.172,MW-KZH-AM-01,C:\Windows\System32\svchost.exe
52.60.39.17,MW-BLR-DS-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
186.96.42.73,MW-MX-RR-01,C:\Windows\System32\svchost.exe
35.82.187.142,MW-MX-RR-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.98.0_x64__8she8kybcnzg4\app\Slack.exe
44.235.54.54,MW-MX-RR-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.98.0_x64__8she8kybcnzg4\app\Slack.exe
52.60.39.17,MW-AUS-WL-06,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
192.168.2.29,MW-BST-lt-ak,C:\Windows\System32\svchost.exe
15.222.106.248,MW-MX-RR-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
99.77.145.75,MW-BLR-DS-01,C:\Users\DeMWakSingh\AppData\Local\slack\app-4.38.121\slack.exe
13.78.111.198,MW-KZH-SKT-01,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE
106.51.156.152,MW-KZH-AM-01,C:\Windows\System32\svchost.exe
192.168.100.5,MW-MX-RR-01,C:\Windows\System32\svchost.exe
35.83.239.112,MW-MX-RR-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.98.0_x64__8she8kybcnzg4\app\Slack.exe
52.13.138.150,MW-MX-RR-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.98.0_x64__8she8kybcnzg4\app\Slack.exe
18.213.32.120,MW-BLR-DS-01,C:\Users\DeMWakSingh\AppData\Local\slack\app-4.38.121\slack.exe
34.205.195.66,MW-MX-RR-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.98.0_x64__8she8kybcnzg4\app\Slack.exe
192.168.29.1,MW-KZH-SKT-01,C:\Users\Patrick\AppData\Local\Programs\signal-desktop\Signal.exe
15.223.124.170,MW-KZH-SKT-01,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
104.18.43.97,MW-BST-lt-ak,C:\Users\John Cena\AppData\Local\Programs\signal-desktop\Signal.exe
142.251.37.46,MW-BLR-DS-01,C:\Program Files\Google\Chrome\Application\chrome.exe
172.67.154.157,MW-BLR-DS-01,System
15.222.106.248,MW-BST-LT-RN,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
15.222.106.248,MW-KZH-SJ-22,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
54.225.153.205,MW-MX-MM-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
15.222.106.248,MW-BST-LT-RN,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
52.3.167.79,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.115\slack.exe
192.168.4.32,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.4.32,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
18.239.142.8,MW-KZH-SJ-22,C:\Users\Flatts\AppData\Local\slack\app-4.38.115\slack.exe
54.188.33.22,MW-FLR-LT-EC,C:\Users\Fernando\AppData\Local\slack\app-4.38.115\slack.exe
15.222.106.248,MW-AUS-LT-TZ,C:\Program Files\Galaxy\bin\Galaxy\Galaxy.exe
15.223.124.170,MW-KZH-SKT-01,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
34.195.221.192,MW-BLR-DS-01,C:\Users\DeMWakSingh\AppData\Local\slack\app-4.38.121\slack.exe
192.168.4.59,MW-BST-LT-RN,C:\Program Files\Google\Chrome\Application\chrome.exe
192.168.4.59,MW-BST-LT-RN,C:\Windows\System32\svchost.exe
13.89.178.26,MW-MX-MM-01,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\124.0.2478.97\msedgewebview2.exe
3.161.213.19,MW-BST-LT-VR,<unknown process>
13.89.179.8,MW-AUS-LT-TZ,C:\Windows\System32\svchost.exe
108.138.94.90,MW-AUS-LT-TZ,C:\Program Files\Cloudflare\Cloudflare WARP\warp-dex.exe
13.107.6.158,MW-CLA-RK-01,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
123.176.32.51,MW-CLA-RK-01,C:\Windows\explorer.exe
18.172.185.17,MW-AUS-WL-06,<unknown process>
192.168.68.108,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
127.0.2.2,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
127.0.2.3,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
192.168.56.1,MW-KZH-SJ-22,System
192.168.56.255,MW-KZH-SJ-22,System
20.12.23.50,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
192.168.1.100,MW-KZH-SJ-22,System
192.168.1.1,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
13.73.244.6,MW-KZH-SJ-22,C:\Program Files\KOLl\SupportAssistAgent\bin\SupportAssistAgent.exe
20.12.23.50,MW-KZH-SJ-22,System
192.168.1.255,MW-KZH-SJ-22,System
199.232.214.172,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
111.119.15.0,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
10.0.0.255,MW-AUS-LT-TZ,System
10.0.0.116,MW-AUS-LT-TZ,System
199.232.210.172,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
13.107.6.158,MW-KZH-SJ-22,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
13.127.99.68,MW-CLA-RK-01,C:\Users\Baldwin\AppData\Local\slack\app-4.38.121\slack.exe
192.168.68.106,MW-BST-LT-VR,C:\Windows\System32\svchost.exe
65.9.121.35,MW-MX-MM-01,C:\Program Files\WindowsApps\91750D7E.Slack_4.37.101.0_x64__8she8kybcnzg4\app\Slack.exe
52.60.39.17,MW-AUS-WL-06,C:\Program Files\Galaxy\bin\osqueryd\windows\stable\osqueryd.exe
20.190.145.140,MW-KZH-SJ-22,C:\Windows\System32\svchost.exe
